,Unnamed: 0,Unnamed: 0_x,SEASON,AVY_DANGER,AWND,SNOW,FIVE_DAY_SNOWFALL,TMAX_SWING,TMAX_SWING_FROM_AVE,WDF5,HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),X24_HR_MAX,24HRMAX_SWING,24 HR MIN,date,year_x,month_x,day_x,Unnamed: 0_y,temp_max,temp_min,water_equivalent,snow_fall,snow_depth_6am,wind_speed_sum,sunshine_percent,west_wind_hours,northwest_wind_hours,year_y,month_y,day_y,prevailing_wind_E,prevailing_wind_N,prevailing_wind_NE,prevailing_wind_NW,prevailing_wind_S,prevailing_wind_SE,prevailing_wind_SW,prevailing_wind_W,prevailing_wind_na
750,750,756,2016/2017,3.0,42.5,2.8,18.9,-4.0,1.0,290.0,79.0,1.5,-7.5,-7.5,-6.0,,8.5,-10.5,2016-12-13,2016.0,12.0,13.0,29932,14,2,0.24,2.8,23.0,1019,57,14,1,2016,12,13,0,0,0,0,0,0,0,1,0
751,751,757,2016/2017,3.0,47.2,1.6,14.2,0.0,7.2,280.0,78.0,3.0,-8.0,-7.5,-6.0,-6.5,-6.5,-10.5,2016-12-14,2016.0,12.0,14.0,29933,14,-4,0.12,1.6,24.0,1130,0,24,0,2016,12,14,0,0,0,0,0,0,0,1,0
752,752,758,2016/2017,3.0,53.69,2.1,16.3,-15.0,-9.6,300.0,83.0,0.5,-14.0,-10.0,-7.5,-8.0,-1.5,-15.0,2016-12-15,2016.0,12.0,15.0,29934,-1,-32,0.14,2.1,24.0,1287,1,19,5,2016,12,15,0,0,0,0,0,0,0,1,0
753,753,759,2016/2017,3.0,65.77,0.0,15.8,-4.0,-14.8,290.0,84.0,2.5,-21.0,-20.0,-13.0,-15.0,-7.0,-30.0,2016-12-16,2016.0,12.0,16.0,29935,-5,-35,0.0,0.0,23.0,1579,73,11,13,2016,12,16,0,0,0,1,0,0,0,0,0
754,754,760,2016/2017,4.0,47.65,6.5,13.0,39.0,26.0,250.0,82.0,2.0,-13.5,-12.0,-10.0,-14.0,1.0,-31.0,2016-12-17,2016.0,12.0,17.0,29936,34,-6,0.53,6.5,22.0,1144,0,11,0,2016,12,17,0,0,0,0,0,0,0,1,0
755,755,761,2016/2017,3.0,73.82,0.2,10.4,6.0,28.8,250.0,85.0,,-1.0,0.0,-1.0,7.0,21.0,-15.0,2016-12-18,2016.0,12.0,18.0,29937,40,-12,0.57,0.2,17.0,1769,0,17,0,2016,12,18,0,0,0,0,0,0,0,1,0
756,756,762,2016/2017,1.0,38.03,0.0,8.8,-33.0,-9.4,300.0,76.0,9.0,-15.5,-8.0,-6.0,7.0,0.0,-19.5,2016-12-19,2016.0,12.0,19.0,29938,7,-13,0.0,0.0,14.0,913,88,15,9,2016,12,19,0,0,0,0,0,0,0,1,0
757,757,763,2016/2017,1.0,42.73,0.0,6.7,8.0,0.0,260.0,75.0,1.0,-15.75,-15.0,-9.5,-16.0,-23.0,-21.0,2016-12-20,2016.0,12.0,20.0,29939,15,3,0.0,0.0,14.0,1024,62,19,0,2016,12,20,0,0,0,0,0,0,0,1,0
758,758,764,2016/2017,1.0,53.46,0.1,6.8,0.0,-3.2,280.0,75.0,0.0,-7.0,-7.0,-5.5,-6.0,10.0,-15.0,2016-12-21,2016.0,12.0,21.0,29940,15,5,0.0,0.1,14.0,1284,0,24,0,2016,12,21,0,0,0,0,0,0,0,1,0
759,759,765,2016/2017,3.0,38.25,2.8,3.1,1.0,-6.2,300.0,75.0,0.0,-6.5,-6.5,-5.75,-5.0,1.0,-9.0,2016-12-22,2016.0,12.0,22.0,29941,16,10,0.21,2.8,14.0,916,0,12,8,2016,12,22,0,0,0,0,0,0,0,1,0
760,760,766,2016/2017,2.0,53.02,0.9,3.8,3.0,0.4,300.0,77.0,0.0,-7.0,-6.5,-5.0,-6.0,-1.0,-8.5,2016-12-23,2016.0,12.0,23.0,29942,19,8,0.06,0.9,15.0,1271,0,21,3,2016,12,23,0,0,0,0,0,0,0,1,0
761,761,767,2016/2017,2.0,59.5,1.9,5.7,8.0,12.6,320.0,76.0,1.0,-3.0,-4.0,-3.0,2.0,8.0,-8.5,2016-12-24,2016.0,12.0,24.0,29943,27,14,0.2,1.9,13.0,1425,0,18,0,2016,12,24,0,0,0,0,0,0,0,1,0
762,762,768,2016/2017,2.0,60.62,0.7,6.4,-13.0,-4.4,290.0,79.0,0.5,-3.5,-3.5,-3.0,1.5,-0.5,-6.0,2016-12-25,2016.0,12.0,25.0,29944,14,0,0.08,0.7,10.0,1453,54,8,13,2016,12,25,0,0,0,1,0,0,0,0,0
763,763,769,2016/2017,1.0,38.03,0.8,7.1,21.0,16.8,240.0,79.0,0.0,-10.0,-9.0,,-6.0,-7.5,-13.0,2016-12-26,2016.0,12.0,26.0,29945,35,10,0.26,0.8,10.0,915,13,7,3,2016,12,26,0,0,0,0,0,0,1,0,0
764,764,770,2016/2017,1.0,71.13,0.2,4.5,1.0,13.8,260.0,77.0,2.0,-1.5,-0.5,-2.0,3.0,9.0,-12.0,2016-12-27,2016.0,12.0,27.0,29946,36,9,0.3,0.2,8.0,1706,0,24,0,2016,12,27,0,0,0,0,0,0,0,1,0
765,765,771,2016/2017,1.0,41.61,0.9,4.5,-21.0,-11.2,280.0,76.0,1.0,-6.0,-5.0,-3.5,2.0,-1.0,-7.5,2016-12-28,2016.0,12.0,28.0,29947,15,-1,0.06,0.9,8.0,1001,0,23,1,2016,12,28,0,0,0,0,0,0,0,1,0
766,766,772,2016/2017,3.0,35.79,10.3,12.9,3.0,-7.4,150.0,77.0,0.0,-8.0,-8.0,-7.0,-7.5,-9.5,-15.0,2016-12-29,2016.0,12.0,29.0,29948,18,5,0.91,10.3,8.0,856,0,3,2,2016,12,29,0,0,0,0,1,0,0,0,0
767,767,773,2016/2017,4.0,73.15,12.0,24.2,-6.0,-11.6,280.0,122.0,,-7.5,-7.5,-7.0,-5.5,2.0,-9.5,2016-12-30,2016.0,12.0,30.0,29949,12,-9,1.02,12.0,13.0,1754,0,23,1,2016,12,30,0,0,0,0,0,0,0,1,0
768,768,774,2016/2017,2.0,50.55,1.9,25.3,1.0,-10.2,280.0,127.0,,-12.5,-11.0,-7.5,-7.5,-2.0,-16.0,2016-12-31,2016.0,12.0,31.0,29950,13,-11,0.16,1.9,13.0,1213,0,14,0,2016,12,31,0,0,0,0,0,0,0,1,0
769,769,775,2016/2017,3.0,61.74,2.3,27.4,3.0,-2.8,270.0,129.0,2.0,-3.25,-5.5,-6.5,-4.0,3.5,-16.0,2017-01-01,2017.0,1.0,1.0,29951,16,4,0.21,2.3,13.0,1482,0,23,1,2017,1,1,0,0,0,0,0,0,0,1,0
770,770,776,2016/2017,2.0,30.42,0.0,26.5,6.0,7.2,300.0,125.0,5.0,-9.0,-8.5,-7.0,-5.0,-1.0,-16.0,2017-01-02,2017.0,1.0,2.0,29952,22,8,0.0,0.0,12.0,730,86,12,6,2017,1,2,0,0,0,0,0,0,0,1,0
771,771,777,2016/2017,2.0,37.13,7.7,23.9,1.0,6.8,110.0,123.0,2.0,-4.0,-5.0,-5.5,-4.0,1.0,-11.5,2017-01-03,2017.0,1.0,3.0,29953,23,12,0.83,7.7,12.0,890,0,0,0,2017,1,3,0,0,0,0,1,0,0,0,0
772,772,778,2016/2017,3.0,49.66,2.5,14.4,5.0,10.8,270.0,135.0,1.0,-1.5,-3.75,-5.0,-0.5,3.5,-5.0,2017-01-04,2017.0,1.0,4.0,29954,28,-1,0.4,2.5,15.0,1190,0,19,0,2017,1,4,0,0,0,0,0,0,0,1,0
773,773,779,2016/2017,2.0,63.08,0.4,12.9,-29.0,-21.4,270.0,135.0,2.4,-12.0,-10.5,-7.0,-0.5,0.0,-15.0,2017-01-05,2017.0,1.0,5.0,29955,-1,-6,0.02,0.4,15.0,1512,0,24,0,2017,1,5,0,0,0,0,0,0,0,1,0
774,774,780,2016/2017,2.0,36.46,0.6,11.2,2.0,-16.6,270.0,136.0,1.6,-11.75,-10.5,-10.0,-14.0,-13.5,-15.0,2017-01-06,2017.0,1.0,6.0,29956,1,-8,0.02,0.6,15.0,874,1,24,0,2017,1,6,0,0,0,0,0,0,0,1,0
775,775,781,2016/2017,2.0,19.01,0.4,11.6,0.0,-13.6,280.0,130.0,7.0,-15.0,-14.5,-9.0,-9.0,5.0,-19.0,2017-01-07,2017.0,1.0,7.0,29957,1,-10,0.0,0.4,15.0,456,27,16,5,2017,1,7,0,0,0,0,0,0,0,1,0
776,776,782,2016/2017,2.0,41.61,0.0,3.9,-8.0,-17.4,290.0,130.0,0.0,-14.5,-14.0,-11.5,-13.0,-4.0,-20.5,2017-01-08,2017.0,1.0,8.0,29958,-7,-21,0.0,0.0,15.0,1001,67,4,12,2017,1,8,0,0,0,1,0,0,0,0,0
777,777,783,2016/2017,1.0,45.63,0.0,1.4,9.0,-2.4,290.0,126.0,4.5,-20.0,-19.0,-13.0,-18.0,-5.0,-23.5,2017-01-09,2017.0,1.0,9.0,29959,2,-23,0.0,0.0,15.0,1094,44,10,7,2017,1,9,0,0,0,0,0,0,0,1,0
778,778,784,2016/2017,1.0,50.11,2.8,3.8,17.0,19.8,170.0,124.0,2.0,-9.0,-13.5,-11.5,-8.5,9.5,-54.0,2017-01-10,2017.0,1.0,10.0,29960,19,-2,0.22,2.8,15.0,1199,3,0,0,2017,1,10,0,0,0,0,0,0,1,0,0
779,779,785,2016/2017,4.0,59.06,1.7,4.9,11.0,26.8,230.0,138.0,,-2.0,-5.0,-6.5,-1.5,7.0,-9.0,2017-01-11,2017.0,1.0,11.0,29961,30,18,0.28,1.7,15.0,1418,74,14,0,2017,1,11,0,0,0,0,0,0,0,1,0
780,780,786,2016/2017,3.0,58.61,0.3,4.8,6.0,27.0,260.0,134.0,4.0,0.0,-4.5,-3.5,3.5,5.0,-4.0,2017-01-12,2017.0,1.0,12.0,29962,36,25,0.67,0.3,14.0,1407,0,17,0,2017,1,12,0,0,0,0,0,0,0,1,0
781,781,787,2016/2017,2.0,68.45,0.9,5.7,-6.0,14.0,290.0,120.0,14.0,-3.0,-1.0,-2.5,6.0,2.5,-5.0,2017-01-13,2017.0,1.0,13.0,29963,30,-15,0.11,0.9,9.0,1645,5,22,2,2017,1,13,0,0,0,0,0,0,0,1,0
782,782,788,2016/2017,1.0,51.0,0.0,5.7,-27.0,-20.4,280.0,118.0,2.0,-16.0,-13.5,-9.0,-5.0,-11.0,-2.5,2017-01-14,2017.0,1.0,14.0,29964,3,-12,0.0,0.0,9.0,1226,69,16,8,2017,1,14,0,0,0,0,0,0,0,1,0
783,783,789,2016/2017,1.0,61.29,1.0,3.9,1.0,-19.6,290.0,118.0,0.0,-11.5,-10.0,-6.5,-9.0,-4.0,-19.5,2017-01-15,2017.0,1.0,15.0,29965,4,-4,0.07,1.0,9.0,1468,39,13,11,2017,1,15,0,0,0,0,0,0,0,1,0
784,784,790,2016/2017,1.0,49.21,0.0,2.2,11.0,-5.6,280.0,117.0,1.0,-7.0,-7.5,-7.0,-9.5,-0.5,-14.5,2017-01-16,2017.0,1.0,16.0,29966,15,2,0.0,0.0,9.0,1178,100,21,3,2017,1,16,0,0,0,0,0,0,0,1,0
785,785,791,2016/2017,1.0,31.54,1.2,3.1,14.0,11.4,310.0,116.0,1.0,-4.0,-5.0,-5.0,-3.0,6.5,-9.5,2017-01-17,2017.0,1.0,17.0,29967,29,10,0.11,1.2,9.0,757,72,0,13,2017,1,17,0,0,0,1,0,0,0,0,0
786,786,793,2016/2017,3.0,45.41,0.5,6.1,8.0,12.2,300.0,131.0,2.6,-5.0,-5.25,-5.25,-4.0,-1.0,-8.5,2017-01-19,2017.0,1.0,19.0,29969,26,15,0.04,0.5,9.0,1090,20,14,7,2017,1,19,0,0,0,0,0,0,0,1,0
787,787,794,2016/2017,2.0,21.92,0.0,5.1,9.0,16.6,320.0,130.0,1.4,-7.75,-5.5,-5.25,-3.5,0.5,-9.0,2017-01-20,2017.0,1.0,20.0,29970,35,25,0.0,0.0,9.0,527,98,14,9,2017,1,20,0,0,0,0,0,0,0,1,0
788,788,795,2016/2017,2.0,38.03,0.0,5.1,0.0,10.4,300.0,130.0,0.0,-2.0,-2.0,-2.5,1.5,5.0,-9.5,2017-01-21,2017.0,1.0,21.0,29971,35,24,0.0,0.0,9.0,913,7,20,4,2017,1,21,0,0,0,0,0,0,0,1,0
789,789,796,2016/2017,1.0,34.23,0.0,3.9,-4.0,2.4,330.0,127.0,3.0,1.0,0.0,0.0,2.0,0.5,-2.0,2017-01-22,2017.0,1.0,22.0,29972,31,24,0.0,0.0,8.0,824,4,4,19,2017,1,22,0,0,0,1,0,0,0,0,0
790,790,797,2016/2017,1.0,38.25,0.0,0.5,-3.0,-1.0,100.0,126.0,1.0,-8.0,-3.0,-2.0,1.0,-1.0,-10.5,2017-01-23,2017.0,1.0,23.0,29973,28,11,0.0,0.0,8.0,918,56,0,3,2017,1,23,1,0,0,0,0,0,0,0,0
791,791,799,2016/2017,2.0,41.83,0.0,5.0,1.0,-3.2,280.0,143.0,,-2.5,-2.5,-3.5,-0.05,5.45,-5.5,2017-01-25,2017.0,1.0,25.0,29975,28,10,0.0,0.0,9.0,1002,9,14,9,2017,1,25,0,0,0,0,0,0,0,1,0
792,792,800,2016/2017,1.0,62.86,4.0,9.0,-4.0,-5.8,280.0,142.0,1.0,0.0,-2.5,-2.5,-0.5,-0.45,-4.5,2017-01-26,2017.0,1.0,26.0,29976,24,8,0.37,4.0,9.0,1509,0,24,0,2017,1,26,0,0,0,0,0,0,0,1,0
793,793,802,2016/2017,3.0,73.82,1.3,15.4,-2.0,-14.6,270.0,160.0,,-7.5,-6.5,-6.5,,0.0,-10.5,2017-01-28,2017.0,1.0,28.0,29978,9,2,0.12,1.3,12.0,1768,0,24,0,2017,1,28,0,0,0,0,0,0,0,1,0
794,794,803,2016/2017,2.0,38.7,2.8,13.2,0.0,-10.8,260.0,159.0,2.6,-5.0,-6.5,-5.0,-9.0,-9.0,-10.5,2017-01-29,2017.0,1.0,29.0,29979,9,1,0.19,2.8,12.0,928,0,24,0,2017,1,29,0,0,0,0,0,0,0,1,0
795,795,804,2016/2017,3.0,28.86,0.9,14.1,-2.0,-9.2,280.0,168.0,0.0,-8.5,-8.0,-6.0,-8.0,1.0,-13.5,2017-01-30,2017.0,1.0,30.0,29980,7,-13,0.04,0.9,13.0,690,0,20,4,2017,1,30,0,0,0,0,0,0,0,1,0
796,796,805,2016/2017,3.0,27.51,0.0,10.1,-3.0,-8.0,310.0,164.0,3.6,-14.5,-11.5,-8.25,-12.0,-4.0,-18.0,2017-01-31,2017.0,1.0,31.0,29981,4,-14,0.0,0.0,13.0,659,89,10,8,2017,1,31,0,0,0,0,0,0,0,1,0
797,797,806,2016/2017,3.0,49.21,2.4,7.4,5.0,1.0,280.0,162.0,3.0,-9.5,-10.0,-9.25,-11.0,1.0,-18.0,2017-02-01,2017.0,2.0,1.0,29982,9,3,0.14,2.4,13.0,1183,0,14,0,2017,2,1,0,0,0,0,0,0,0,1,0
798,798,807,2016/2017,3.0,57.04,1.4,7.5,-4.0,-2.6,270.0,164.0,2.7,-8.75,-8.25,-7.0,-10.0,1.0,-11.0,2017-02-02,2017.0,2.0,2.0,29983,5,-7,0.12,1.4,14.0,1368,9,24,0,2017,2,2,0,0,0,0,0,0,0,1,0
799,799,808,2016/2017,3.0,55.7,0.6,5.3,-5.0,-6.8,290.0,166.0,1.7,-14.0,-11.5,-10.0,-10.5,-0.5,-15.0,2017-02-03,2017.0,2.0,3.0,29984,0,-7,0.02,0.6,14.0,1336,0,24,0,2017,2,3,0,0,0,0,0,0,0,1,0
800,800,809,2016/2017,3.0,67.56,0.3,4.7,-1.0,-6.0,290.0,163.0,5.0,-15.0,-15.0,-10.0,-11.5,-1.0,-17.5,2017-02-04,2017.0,2.0,4.0,29985,-1,-11,0.01,0.3,14.0,1622,0,23,1,2017,2,4,0,0,0,0,0,0,0,1,0
801,801,810,2016/2017,2.0,57.27,1.3,6.0,10.0,5.6,270.0,160.0,3.0,-11.5,-9.25,-9.5,-12.5,-1.0,-17.5,2017-02-05,2017.0,2.0,5.0,29986,9,-4,0.1,1.3,14.0,1374,20,20,0,2017,2,5,0,0,0,0,0,0,0,1,0
802,802,811,2016/2017,2.0,63.53,1.4,5.0,-4.0,0.6,280.0,165.0,0.3,-8.5,-10.5,-10.0,-8.0,4.5,-16.5,2017-02-06,2017.0,2.0,6.0,29987,5,-11,0.06,1.4,15.0,1525,11,24,0,2017,2,6,0,0,0,0,0,0,0,1,0
803,803,812,2016/2017,4.0,38.48,7.6,11.2,18.0,19.4,170.0,167.0,1.3,-9.55,-10.0,-8.5,-10.0,-2.0,-16.5,2017-02-07,2017.0,2.0,7.0,29988,23,0,0.4,7.6,16.0,925,0,10,0,2017,2,7,0,0,0,0,0,0,0,1,0
804,804,813,2016/2017,3.0,66.21,1.1,11.7,9.0,24.8,260.0,184.0,1.5,-1.5,-6.5,-9.0,0.0,10.0,-13.0,2017-02-08,2017.0,2.0,8.0,29989,32,6,0.18,1.1,19.0,1589,0,18,1,2017,2,8,0,0,0,0,0,0,0,1,0
805,805,814,2016/2017,4.0,38.25,1.9,13.3,-19.0,-0.6,320.0,172.0,12.0,-11.5,-9.0,-5.5,1.5,1.5,-12.5,2017-02-09,2017.0,2.0,9.0,29990,13,-21,0.15,1.9,19.0,920,0,8,10,2017,2,9,0,0,0,1,0,0,0,0,0
806,806,815,2016/2017,2.0,70.24,0.0,12.0,-14.0,-17.4,290.0,182.0,,-19.5,-14.5,-10.0,-11.0,-12.5,-21.5,2017-02-10,2017.0,2.0,10.0,29991,-1,-22,0.0,0.0,18.0,1687,14,13,11,2017,2,10,0,0,0,0,0,0,0,1,0
807,807,816,2016/2017,2.0,28.19,4.3,14.9,13.0,-2.4,210.0,182.0,1.1,-12.0,-14.0,-11.0,-14.0,-3.0,-24.0,2017-02-11,2017.0,2.0,11.0,29992,12,-4,0.13,4.3,18.0,677,0,4,3,2017,2,11,0,0,0,0,0,0,1,0,0
808,808,817,2016/2017,2.0,29.08,11.6,18.9,2.0,-1.8,110.0,182.0,3.1,-8.5,-11.0,-9.0,-9.5,4.5,-14.5,2017-02-12,2017.0,2.0,12.0,29993,14,2,0.88,11.6,20.0,699,0,1,1,2017,2,12,0,0,0,0,0,1,0,0,0
809,809,818,2016/2017,5.0,41.16,12.2,30.0,-2.0,-2.0,330.0,228.0,,-10.0,-10.0,-10.0,-9.5,0.0,-10.5,2017-02-13,2017.0,2.0,13.0,29994,12,-3,1.08,12.2,27.0,986,0,2,14,2017,2,13,0,0,0,1,0,0,0,0,0
810,810,819,2016/2017,3.0,29.3,0.1,28.2,2.0,4.0,320.0,225.0,9.0,-15.25,-13.0,-11.25,-10.0,-0.5,-13.5,2017-02-14,2017.0,2.0,14.0,29995,14,-1,0.0,0.1,29.0,704,77,14,5,2017,2,14,0,0,0,0,0,0,0,1,0
811,811,820,2016/2017,3.0,30.42,11.7,39.9,3.0,6.8,170.0,225.0,0.7,-6.0,-8.0,-8.25,-5.5,4.5,-13.5,2017-02-15,2017.0,2.0,15.0,29996,17,10,0.92,11.7,29.0,726,0,1,0,2017,2,15,0,0,0,0,1,0,0,0,0
812,812,821,2016/2017,4.0,44.52,10.4,46.0,-5.0,-1.8,290.0,238.0,7.5,-9.0,-8.25,-8.0,-6.5,-1.0,-9.5,2017-02-16,2017.0,2.0,16.0,29997,12,-2,0.59,10.4,38.0,1066,0,2,20,2017,2,16,0,0,0,1,0,0,0,0,0
813,813,822,2016/2017,3.0,60.62,1.4,35.8,-1.0,-2.8,310.0,232.0,12.0,-11.75,-11.0,-10.0,-9.0,-2.5,-12.0,2017-02-17,2017.0,2.0,17.0,29998,11,-4,0.08,1.4,31.0,1456,85,2,22,2017,2,17,0,0,0,1,0,0,0,0,0
814,814,823,2016/2017,2.0,55.7,0.0,23.6,22.0,19.8,270.0,225.0,7.0,-7.5,-8.5,-8.5,-6.0,3.0,-11.5,2017-02-18,2017.0,2.0,18.0,29999,33,8,0.0,0.0,29.0,1336,52,21,3,2017,2,18,0,0,0,0,0,0,0,1,0
815,815,824,2016/2017,2.0,71.81,0.9,24.4,-7.0,8.6,280.0,218.0,7.0,0.0,-0.5,-1.5,2.0,8.0,-6.0,2017-02-19,2017.0,2.0,19.0,30000,26,11,0.04,0.9,28.0,1723,0,21,3,2017,2,19,0,0,0,0,0,0,0,1,0
816,816,825,2016/2017,1.0,42.5,0.0,12.7,-9.0,-2.8,320.0,213.0,5.5,-7.5,-4.0,-3.5,2.0,0.0,-9.0,2017-02-20,2017.0,2.0,20.0,30001,17,5,0.0,0.0,28.0,1019,42,0,18,2017,2,20,0,0,0,1,0,0,0,0,0
817,817,826,2016/2017,1.0,25.05,0.0,2.3,19.0,16.2,280.0,211.0,2.0,-11.5,-9.0,-8.0,-3.5,-5.5,-11.5,2017-02-21,2017.0,2.0,21.0,30002,36,17,0.0,0.0,28.0,601,60,5,0,2017,2,21,0,0,1,0,0,0,0,0,0
818,818,827,2016/2017,1.0,30.87,0.0,0.9,2.0,13.4,280.0,209.0,2.0,0.0,-2.0,-3.0,3.0,6.5,-11.5,2017-02-22,2017.0,2.0,22.0,30003,38,25,0.0,0.0,28.0,741,87,13,11,2017,2,22,0,0,0,0,0,0,0,1,0
819,819,828,2016/2017,1.0,55.03,0.0,0.9,0.0,8.0,270.0,206.0,3.0,0.0,0.0,-1.5,6.0,3.0,0.0,2017-02-23,2017.0,2.0,23.0,30004,38,31,0.0,0.0,27.0,1322,20,20,0,2017,2,23,0,0,0,0,0,0,0,1,0
820,820,829,2016/2017,1.0,51.0,0.0,0.0,3.0,10.0,250.0,190.0,16.0,0.0,0.0,0.0,8.5,2.5,4.0,2017-02-24,2017.0,2.0,24.0,30005,41,28,0.1,0.0,15.0,1222,7,16,0,2017,2,24,0,0,0,0,0,0,0,1,0
821,821,830,2016/2017,1.0,46.08,1.2,1.2,-1.0,6.0,170.0,175.0,15.0,0.0,0.0,0.0,10.0,1.5,5.0,2017-02-25,2017.0,2.0,25.0,30006,40,17,0.61,1.2,11.0,1107,0,2,0,2017,2,25,0,0,0,0,0,0,1,0,0
822,822,831,2016/2017,1.0,65.09,1.4,2.6,-22.0,-20.6,280.0,163.0,12.0,-5.0,-2.0,-1.5,7.5,-2.5,-8.5,2017-02-26,2017.0,2.0,26.0,30007,18,0,0.13,1.4,10.0,1561,0,23,1,2017,2,26,0,0,0,0,0,0,0,1,0
823,823,832,2016/2017,1.0,63.53,0.3,2.9,-1.0,-18.0,260.0,161.0,2.0,-8.0,-5.0,-3.0,-7.5,-15.0,-11.5,2017-02-27,2017.0,2.0,27.0,30008,17,1,0.02,0.3,10.0,1523,0,24,0,2017,2,27,0,0,0,0,0,0,0,1,0
824,824,833,2016/2017,1.0,32.88,0.3,3.2,13.0,-0.8,270.0,159.0,2.0,-5.0,-4.0,-4.0,-2.0,5.5,-7.5,2017-02-28,2017.0,2.0,28.0,30009,30,14,0.02,0.3,10.0,789,37,11,0,2017,2,28,0,0,0,0,0,0,0,1,0
825,825,834,2016/2017,1.0,53.91,0.1,3.3,9.0,9.8,240.0,159.0,0.0,-0.5,-0.5,-1.0,4.0,6.0,-4.0,2017-03-01,2017.0,3.0,1.0,30010,39,30,0.26,0.1,10.0,1292,0,8,0,2017,3,1,0,0,0,0,0,0,1,0,0
826,826,835,2016/2017,2.0,70.46,2.3,4.4,-7.0,3.2,280.0,149.0,10.0,0.0,0.0,0.0,6.5,2.5,-3.5,2017-03-02,2017.0,3.0,2.0,30011,32,-10,0.33,2.3,3.0,1693,0,22,2,2017,3,2,0,0,0,0,0,0,0,1,0
827,827,836,2016/2017,1.0,50.78,1.0,4.0,-34.0,-29.2,300.0,152.0,0.0,12.25,-9.5,-8.0,-2.5,-9.0,-17.5,2017-03-03,2017.0,3.0,3.0,30012,-2,-20,0.07,1.0,3.0,1219,45,9,15,2017,3,3,0,0,0,1,0,0,0,0,0
828,828,837,2016/2017,1.0,65.54,1.7,5.4,-14.0,-39.2,320.0,153.0,1.6,-17.5,-11.0,-9.0,-12.5,-10.0,-24.0,2017-03-04,2017.0,3.0,4.0,30013,-16,-26,0.09,1.7,3.0,1574,0,7,17,2017,3,4,0,0,0,1,0,0,0,0,0
829,829,838,2016/2017,2.0,49.66,0.0,5.1,25.0,-7.6,310.0,153.0,0.0,-16.0,-11.0,-10.0,-13.5,-1.0,-26.0,2017-03-05,2017.0,3.0,5.0,30014,9,-17,0.0,0.0,3.0,1193,100,0,18,2017,3,5,0,0,0,1,0,0,0,0,0
830,830,839,2016/2017,2.0,26.84,0.5,5.5,16.0,12.6,360.0,152.0,1.0,-13.5,-12.5,-12.0,-8.5,5.0,-18.5,2017-03-06,2017.0,3.0,6.0,30015,25,1,0.03,0.5,3.0,646,96,5,9,2017,3,6,0,1,0,0,0,0,0,0,0
831,831,840,2016/2017,1.0,44.52,1.5,4.7,11.0,26.4,240.0,156.0,,-3.5,-5.5,-6.5,0.5,9.0,-10.5,2017-03-07,2017.0,3.0,7.0,30016,36,18,0.25,1.5,4.0,1069,0,1,0,2017,3,7,0,0,0,0,0,0,1,0,0
832,832,841,2016/2017,1.0,46.75,1.4,5.1,1.0,26.6,240.0,145.0,11.0,0.0,-1.0,-1.5,5.5,5.0,-4.0,2017-03-08,2017.0,3.0,8.0,30017,37,15,0.24,1.4,2.0,1121,12,17,1,2017,3,8,0,0,0,0,0,0,0,1,0
833,833,842,2016/2017,2.0,70.02,3.4,6.8,-21.0,-2.2,270.0,152.0,,-6.0,-2.5,-2.5,2.5,-3.0,-7.5,2017-03-09,2017.0,3.0,9.0,30018,16,-1,0.25,3.4,3.0,1681,0,24,0,2017,3,9,0,0,0,0,0,0,0,1,0
834,834,843,2016/2017,2.0,36.91,5.8,12.6,-10.0,-18.6,300.0,150.0,4.2,-7.5,-6.5,-4.0,-7.5,-10.0,-13.0,2017-03-10,2017.0,3.0,10.0,30019,6,-17,0.32,5.8,3.0,888,0,17,7,2017,3,10,0,0,0,0,0,0,0,1,0
835,835,844,2016/2017,3.0,78.07,0.0,12.1,-19.0,-37.0,270.0,156.0,,-25.0,-8.5,-7.0,-8.5,-1.0,-29.0,2017-03-11,2017.0,3.0,11.0,30020,-13,-35,0.0,0.0,6.0,1874,4,23,1,2017,3,11,0,0,0,0,0,0,0,1,0
836,836,845,2016/2017,2.0,59.28,0.0,10.6,0.0,-29.4,310.0,152.0,4.0,-21.0,-14.0,-10.0,-25.0,-16.5,-30.5,2017-03-12,2017.0,3.0,12.0,30021,-13,-27,0.0,0.0,6.0,1424,47,12,12,2017,3,12,0,0,0,0,0,0,0,1,0
837,837,846,2016/2017,1.0,24.83,0.0,9.2,19.0,-0.6,290.0,147.0,5.0,-14.0,-12.5,-10.5,-14.5,10.5,-26.0,2017-03-13,2017.0,3.0,13.0,30022,6,-19,0.0,0.0,6.0,596,74,10,5,2017,3,13,0,0,0,0,0,0,0,1,0
838,838,847,2016/2017,3.0,51.0,18.9,24.7,5.0,10.6,80.0,147.0,0.0,-11.0,-10.5,-8.5,-5.5,9.0,-16.0,2017-03-14,2017.0,3.0,14.0,30023,11,0,1.48,18.9,6.0,1226,0,0,0,2017,3,14,1,0,0,0,0,0,0,0,0
839,839,848,2016/2017,3.0,34.0,5.3,24.2,-3.0,8.6,280.0,177.0,9.5,-12.0,-10.75,-10.5,-10.5,-5.0,-14.5,2017-03-15,2017.0,3.0,15.0,30024,8,-7,0.27,5.3,9.0,816,22,20,3,2017,3,15,0,0,0,0,0,0,0,1,0
